SECCODE;BUYSELL;TIME;TRADENO;PRICE;VOLUME
USDRUB_SPT;S;125855216994;;69.63;100000
USDRUB_SPT;S;125855340241;;69.62;100000
USD000UTSTOM;S;125856496165;;69.60;97000
USD000UTSTOM;S;125857636778;;69.60;25000
USDRUB_SPT;S;125857637274;;69.62;100000
USD000UTSTOM;B;125857932147;185987831;69.60;25000
USD000UTSTOM;B;125857932147;;69.61;175000
USD000UTSTOM;S;125857932147;185987831;69.60;25000
USD000UTSTOM;S;125857932147;;69.60;97000
USD000UTSTOM;B;125857932147;185987832;69.60;27000
USD000UTSTOM;B;125857932147;;69.61;148000
USD000UTSTOM;S;125857932147;185987832;69.60;27000
USD000UTSTOM;S;125857932147;;69.60;70000
USD000UTSTOM;B;125857932147;185987833;69.60;50000
USD000UTSTOM;B;125857932147;;69.61;98000
USD000UTSTOM;S;125857932147;185987833;69.60;50000
USD000UTSTOM;S;125857932147;;69.60;20000
USD000UTSTOM;B;125857932147;185987834;69.60;20000
USD000UTSTOM;B;125857932147;;69.61;78000
USD000UTSTOM;S;125857932147;185987834;69.60;20000
USD000UTSTOM;S;125857932147;;69.61;50000
USD000UTSTOM;B;125857932147;185987835;69.61;50000
USD000UTSTOM;B;125857932147;;69.61;28000
USD000UTSTOM;S;125857932147;185987835;69.61;50000
USD000UTSTOM;S;125857932147;;69.61;70000
USDRUB_SPT;S;125857932941;;69.62;100000
USD000UTSTOM;S;125857933057;;69.61;20000
USDRUB_SPT;B;125857933092;;69.58;100000
USDRUB_SPT;S;125857935646;;69.63;100000
USDRUB_SPT;B;125858046583;;69.60;200000
USDRUB_SPT;B;125858047062;;69.59;200000
USDRUB_SPT;B;125858236339;;69.60;200000
USDRUB_SPT;B;125858236783;;69.59;200000
USDRUB_SPT;B;125858343566;;69.60;200000
USDRUB_SPT;B;125858344009;;69.59;200000
USDRUB_SPT;B;125858457300;;69.60;200000
USDRUB_SPT;B;125858457751;;69.59;200000
USDRUB_SPT;B;125858642588;;69.60;200000
USDRUB_SPT;B;125858643063;;69.60;200000
USDRUB_SPT;B;125858778386;;69.60;200000
USDRUB_SPT;B;125858778843;;69.60;200000
USDRUB_SPT;B;125858898358;;69.60;200000
USD000UTSTOM;S;125858922088;;69.61;50000
USDRUB_SPT;S;125858922440;;69.63;100000
USD000UTSTOM;B;125859516230;185987836;69.61;28000
USD000UTSTOM;B;125859516230;;69.59;95000
USD000UTSTOM;S;125859516230;;69.61;87000
USD000UTSTOM;S;125859516230;185987836;69.61;28000
USD000UTSTOM;S;125859516230;;69.61;59000
USDRUB_SPT;S;125859516902;;69.63;100000
USDRUB_SPT;B;125859519569;;69.59;200000
USDRUB_SPT;B;125859522294;;69.59;200000
USDRUB_SPT;B;125859523043;;69.59;100000
USD000UTSTOM;S;125859673642;;69.61;50000
USDRUB_SPT;S;125859676687;;69.63;100000
CNYRUB_TOM;S;125859843931;;10.41;15000
USDRUB_SPT;S;125859844295;;69.63;100000
USDRUB_SPT;B;125859937073;;69.59;100000
USDRUB_SPT;S;125859937209;;69.63;100000
USDRUB_SPT;B;125859937556;;69.59;100000
USDRUB_SPT;S;125900096974;;69.63;100000
USDRUB_SPT;S;125900097469;;69.63;100000
USDRUB_SPT;S;125900200595;;69.63;100000
USD000UTSTOM;S;125900501687;;69.61;1000
USD000UTSTOM;S;125901440448;;69.61;31000
USDRUB_SPT;B;125902236623;;69.59;100000
CNYRUB_TOM;S;125903736798;;10.41;51000
USD000UTSTOM;S;125907032444;;69.61;1000
USD000UTSTOM;B;125909763464;185987838;69.61;1000
USD000UTSTOM;B;125909763464;;69.61;99000
USD000UTSTOM;S;125909763464;185987838;69.61;1000
USD000UTSTOM;S;125909763464;;69.61;50000
USDRUB_SPT;B;125909764232;;69.60;100000
USDRUB_SPT;B;125909765570;;69.59;100000
USDRUB_SPT;B;125909769858;;69.59;200000
USDRUB_SPT;S;125909769872;;69.63;100000
USDRUB_SPT;B;125909770268;;69.60;100000
USDRUB_SPT;B;125909770687;;69.59;100000
USDRUB_SPT;B;125909871008;;69.60;200000
USDRUB_SPT;B;125909871455;;69.59;200000
USDRUB_SPT;B;125910010003;;69.60;200000
USDRUB_SPT;B;125910010479;;69.60;200000
USDRUB_SPT;B;125910028859;;69.60;100000
USDRUB_SPT;B;125910029317;;69.60;100000
USDRUB_SPT;B;125910140023;;69.60;100000
USDRUB_SPT;B;125910140479;;69.60;100000
USDRUB_SPT;B;125910259810;;69.60;200000
USDRUB_SPT;B;125910784550;;69.60;100000
USDRUB_SPT;B;125910955923;;69.60;200000
USD000UTSTOM;B;125912244055;185987840;69.61;3000
USD000UTSTOM;S;125912244055;185987840;69.61;3000
USD000UTSTOM;S;125912244055;;69.61;47000
USDRUB_SPT;B;125914045810;;69.60;100000
USDRUB_SPT;S;125916098759;;69.63;100000
USD000UTSTOM;S;125916098783;;69.62;50000
USD000UTSTOM;S;125916098805;;69.62;50000
USD000UTSTOM;S;125916098812;;69.62;96000
USDRUB_SPT;S;125916099735;;69.64;100000
USDRUB_SPT;S;125916100160;;69.64;100000
USDRUB_SPT;B;125916101760;;69.61;100000
USDRUB_SPT;S;125916101786;;69.64;100000
USDRUB_SPT;S;125916214760;;69.64;100000
EUR_RUB__TOM;S;125919163591;;79.70;830000
USD000UTSTOM;B;125920349720;185987842;69.61;99000
USD000UTSTOM;B;125920349720;;69.60;20000
USD000UTSTOM;S;125920349720;185987842;69.61;99000
USD000UTSTOM;B;125920349720;185987843;69.60;20000
USD000UTSTOM;B;125920349720;;69.60;28000
USD000UTSTOM;S;125920349720;185987843;69.60;20000
USD000UTSTOM;B;125920349720;185987844;69.60;28000
USD000UTSTOM;B;125920349720;;69.60;25000
USD000UTSTOM;S;125920349720;185987844;69.60;28000
USD000UTSTOM;B;125920349720;185987845;69.60;23000
USD000UTSTOM;B;125920349720;;69.60;2000
USD000UTSTOM;S;125920349720;185987845;69.60;23000
EUR_RUB__TOM;S;125920350408;;79.70;50000
EUR_RUB__TOM;S;125920350414;;79.70;830000
USDRUB_SPT;B;125920350532;;69.60;200000
USD000UTSTOM;S;125920350569;;69.62;100000
USDRUB_SPT;S;125920352301;;69.64;100000
USD000UTSTOM;B;125920352786;185987846;69.60;2000
USD000UTSTOM;B;125920352786;;69.59;50000
USD000UTSTOM;S;125920352786;;69.60;464000
USD000UTSTOM;S;125920352786;185987846;69.60;2000
USD000UTSTOM;S;125920352786;;69.60;462000
USDRUB_SPT;B;125920352975;;69.59;200000
EUR_RUB__TOM;S;125920353827;;79.70;50000
USDRUB_SPT;B;125920354837;;69.59;100000
USDRUB_SPT;B;125920355779;;69.59;100000
USD000UTSTOM;S;125920357340;;69.60;772000
EUR_RUB__TOM;B;125920357440;185987847;79.68;3000
EUR_RUB__TOM;B;125920357440;;79.68;2000
EUR_RUB__TOM;S;125920357440;;79.61;3000
EUR_RUB__TOM;S;125920357440;185987847;79.68;3000
EUR_RUB__TOM;S;125920357440;;79.70;50000
USDRUB_SPT;B;125920357594;;69.58;100000
USDRUB_SPT;B;125920358313;;69.58;100000
USDRUB_SPT;S;125920453696;;69.62;200000
USDRUB_SPT;S;125920454157;;69.64;200000
USDRUB_SPT;B;125920459679;;69.58;100000
USDRUB_SPT;B;125920519076;;69.58;100000
USDRUB_SPT;S;125920558797;;69.62;200000
USDRUB_SPT;S;125920559249;;69.64;200000
USD000UTSTOM;B;125920623298;185987848;69.60;18000
USD000UTSTOM;S;125920623298;185987848;69.60;18000
USD000UTSTOM;S;125920623298;;69.60;754000
USDRUB_SPT;B;125920623851;;69.58;100000
USDRUB_SPT;S;125920659519;;69.62;200000
USDRUB_SPT;S;125920659960;;69.63;200000
USDRUB_SPT;S;125920777487;;69.62;200000
USDRUB_SPT;S;125920777951;;69.63;200000
USD000UTSTOM;S;125920856570;;69.60;444000
USD000UTSTOM;S;125920857362;;69.60;503000
USDRUB_SPT;S;125920896709;;69.62;200000
USDRUB_SPT;S;125920897174;;69.63;200000
USDRUB_SPT;S;125921023061;;69.62;200000
USD000UTSTOM;B;125921187561;;69.58;294000
USD000UTSTOM;B;125921188769;185987849;69.58;1000
USD000UTSTOM;B;125921188769;;69.58;293000
USD000UTSTOM;S;125921188769;;69.52;1000
USD000UTSTOM;S;125921188769;185987849;69.58;1000
USD000UTSTOM;S;125921188769;;69.60;503000
USDRUB_SPT;B;125921190695;;69.58;200000
USD000UTSTOM;S;125921364765;;69.59;100000
USDRUB_SPT;S;125921365401;;69.61;100000
USDRUB_SPT;S;125921495025;;69.61;200000
USDRUB_SPT;B;125921875139;;69.58;100000
USD000UTSTOM;B;125921939565;;69.58;50000
USD000UTSTOM;S;125921940216;;69.60;653000
USD000UTSTOM;S;125921942817;;69.60;603000
USD000UTSTOM;S;125921942829;;69.60;503000
USDRUB_SPT;S;125921942862;;69.62;200000
USDRUB_SPT;B;125921977273;;69.58;100000
USD000UTSTOM;S;125923353335;;69.60;570000
USDRUB_SPT;B;125929097021;;69.58;100000
EURUSD000TOM;B;125930671494;;1.14;150000
USDRUB_SPT;B;125930967972;;69.58;100000
USD000UTSTOM;B;125931378950;185987851;69.60;100000
USD000UTSTOM;S;125931378950;185987851;69.60;100000
USD000UTSTOM;S;125931378950;;69.60;470000
USD000UTSTOM;S;125931381020;;69.60;721000
USD000UTSTOM;S;125931880420;;69.60;470000
USD000UTSTOM;S;125931881110;;69.60;503000
USDRUB_SPT;B;125933105340;;69.58;100000
USDRUB_SPT;B;125936525183;;69.58;100000
USDRUB_SPT;B;125936645215;;69.58;100000
EURUSD000TOM;B;125937305234;;1.14;20000
EUR_RUB__TOM;B;125937532747;;79.68;102000
USDRUB_SPT;B;125938937613;;69.58;100000
EURUSD000TOM;B;125942679457;185987853;1.14;1000
EURUSD000TOM;B;125942679457;;1.14;19000
EURUSD000TOM;S;125942679457;;1.14;1000
EURUSD000TOM;S;125942679457;185987853;1.14;1000
EURUSD000TOM;S;125942679457;;1.15;163000
USD000UTSTOM;B;125946136746;185987854;69.58;50000
USD000UTSTOM;B;125946136746;;69.58;293000
USD000UTSTOM;S;125946136746;185987854;69.58;50000
USD000UTSTOM;B;125946136746;185987855;69.58;80000
USD000UTSTOM;B;125946136746;;69.58;213000
USD000UTSTOM;S;125946136746;185987855;69.58;80000
USDRUB_SPT;B;125946137441;;69.58;100000
USD000UTSTOM;S;125946137649;;69.59;100000
USDRUB_SPT;S;125946138449;;69.61;100000
USDRUB_SPT;B;125946431893;;69.58;200000
USDRUB_SPT;S;125946431903;;69.61;200000
USD000UTSTOM;B;125948021216;185987856;69.58;2000
USD000UTSTOM;B;125948021216;;69.58;211000
USD000UTSTOM;S;125948021216;185987856;69.58;2000
USD000UTSTOM;B;125951791780;185987857;69.59;100000
USD000UTSTOM;B;125951791780;;69.62;150000
USD000UTSTOM;S;125951791780;185987857;69.59;100000
USD000UTSTOM;S;125951791780;;69.60;653000
USD000UTSTOM;B;125951791780;185987858;69.60;150000
USD000UTSTOM;B;125951791780;;69.58;211000
USD000UTSTOM;S;125951791780;185987858;69.60;150000
USD000UTSTOM;S;125951791780;;69.60;503000
USD000UTSTOM;S;125951793985;;69.60;721000
USD000UTSTOM;S;125951795211;;69.60;671000
USD000UTSTOM;S;125951795218;;69.60;571000
USDRUB_SPT;S;125951795268;;69.62;200000
USDRUB_SPT;B;125951806523;;69.58;100000
USD000UTSTOM;S;125952293406;;69.60;353000
USD000UTSTOM;S;125952294197;;69.60;403000
USD000UTSTOM;B;125954021272;185987859;69.58;1000
USD000UTSTOM;B;125954021272;;69.58;210000
USD000UTSTOM;S;125954021272;185987859;69.58;1000
USD000UTSTOM;B;125954277482;185987861;69.60;194000
USD000UTSTOM;B;125954277482;;69.60;806000
USD000UTSTOM;S;125954277482;185987861;69.60;194000
USD000UTSTOM;S;125954277482;;69.60;209000
USD000UTSTOM;B;125954277482;185987862;69.60;59000
USD000UTSTOM;B;125954277482;;69.60;747000
USD000UTSTOM;S;125954277482;185987862;69.60;59000
USD000UTSTOM;S;125954277482;;69.60;150000
USD000UTSTOM;B;125954277482;185987863;69.60;67000
USD000UTSTOM;B;125954277482;;69.60;680000
USD000UTSTOM;S;125954277482;185987863;69.60;67000
USD000UTSTOM;S;125954277482;;69.60;83000
USD000UTSTOM;B;125954277482;185987864;69.60;33000
USD000UTSTOM;B;125954277482;;69.60;647000
USD000UTSTOM;S;125954277482;185987864;69.60;33000
USD000UTSTOM;S;125954277482;;69.60;50000
USD000UTSTOM;B;125954277482;185987865;69.60;50000
USD000UTSTOM;B;125954277482;;69.60;597000
USD000UTSTOM;S;125954277482;185987865;69.60;50000
USD000UTSTOM;S;125954277482;;69.60;150000
USD000UTSTOM;B;125954277482;185987866;69.60;50000
USD000UTSTOM;B;125954277482;;69.60;547000
USD000UTSTOM;S;125954277482;185987866;69.60;50000
USD000UTSTOM;S;125954277482;;69.60;100000
USD000UTSTOM;B;125954277482;185987867;69.60;100000
USD000UTSTOM;B;125954277482;;69.60;447000
USD000UTSTOM;S;125954277482;185987867;69.60;100000
USD000UTSTOM;S;125954277482;;69.60;50000
USD000UTSTOM;B;125954277482;185987868;69.60;50000
USD000UTSTOM;B;125954277482;;69.60;397000
USD000UTSTOM;S;125954277482;185987868;69.60;50000
USD000UTSTOM;S;125954277482;;69.60;50000
EUR_RUB__TOM;S;125954278499;;79.70;830000
USD000UTSTOM;S;125954278622;;69.61;50000
USDRUB_SPT;B;125954278651;;69.60;200000
USD000UTSTOM;S;125954278830;;69.61;50000
USD000UTSTOM;S;125954278837;;69.61;100000
USDRUB_SPT;B;125954280230;;69.58;200000
USD000UTSTOM;S;125954280520;;69.61;50000
USD000UTSTOM;S;125954280534;;69.61;150000
USD000UTSTOM;B;125954281364;185987869;69.60;168000
USD000UTSTOM;B;125954281364;;69.60;229000
USD000UTSTOM;S;125954281364;;69.60;168000
USD000UTSTOM;S;125954281364;185987869;69.60;168000
USD000UTSTOM;S;125954281364;;69.61;150000
USD000UTSTOM;S;125954281943;;69.61;100000
USDRUB_SPT;S;125954281991;;69.63;100000
USD000UTSTOM;S;125954282043;;69.61;50000
USD000UTSTOM;S;125954282214;;69.62;200000
USD000UTSTOM;S;125954282250;;69.62;150000
USD000UTSTOM;S;125954283958;;69.62;200000
USDRUB_SPT;S;125954283966;;69.63;100000
USDRUB_SPT;S;125954287566;;69.64;200000
USDRUB_SPT;S;125954296670;;69.64;100000
USD000UTSTOM;S;125954307714;;69.62;50000
USDRUB_SPT;B;125954380676;;69.60;200000
USDRUB_SPT;B;125954381115;;69.58;200000
USDRUB_SPT;B;125954484084;;69.60;200000
USDRUB_SPT;B;125954484542;;69.59;200000
USDRUB_SPT;S;125954489817;;69.64;100000
USDRUB_SPT;B;125954590556;;69.60;200000
USDRUB_SPT;B;125954591009;;69.59;200000
USDRUB_SPT;B;125954732143;;69.60;200000
USDRUB_SPT;B;125954732592;;69.59;200000
USDRUB_SPT;B;125954901409;;69.60;200000
USDRUB_SPT;B;125954901878;;69.59;200000
USDRUB_SPT;B;125955053037;;69.60;200000
USDRUB_SPT;B;125955053497;;69.60;200000
USDRUB_SPT;B;125955235311;;69.60;200000
USDRUB_SPT;B;125955235769;;69.60;200000
USDRUB_SPT;B;125955358271;;69.60;200000
USD000UTSTOM;B;125957229560;185987870;69.62;50000
USD000UTSTOM;B;125957229560;;69.63;950000
USD000UTSTOM;S;125957229560;185987870;69.62;50000
USD000UTSTOM;S;125957229560;;69.62;110000
USD000UTSTOM;B;125957229560;185987871;69.62;46000
USD000UTSTOM;B;125957229560;;69.63;904000
USD000UTSTOM;S;125957229560;185987871;69.62;46000
USD000UTSTOM;S;125957229560;;69.62;64000
USD000UTSTOM;B;125957229560;185987872;69.62;14000
USD000UTSTOM;B;125957229560;;69.63;890000
USD000UTSTOM;S;125957229560;185987872;69.62;14000
USD000UTSTOM;S;125957229560;;69.62;50000
USD000UTSTOM;B;125957229560;185987873;69.62;50000
USD000UTSTOM;B;125957229560;;69.63;840000
USD000UTSTOM;S;125957229560;185987873;69.62;50000
USD000UTSTOM;S;125957229560;;69.62;50000
USD000UTSTOM;B;125957229560;185987874;69.62;50000
USD000UTSTOM;B;125957229560;;69.63;790000
USD000UTSTOM;S;125957229560;185987874;69.62;50000
USD000UTSTOM;S;125957229560;;69.63;50000
USD000UTSTOM;B;125957229560;185987875;69.63;50000
USD000UTSTOM;B;125957229560;;69.63;740000
USD000UTSTOM;S;125957229560;185987875;69.63;50000
USD000UTSTOM;S;125957229560;;69.63;60000
USD000UTSTOM;S;125957230493;;69.63;10000
USDRUB_SPT;B;125957230498;;69.63;200000
USDRUB_SPT;B;125957231954;;69.60;200000
USDRUB_SPT;S;125957234459;;69.66;200000
EUR_RUB__TOM;B;125957234871;;79.68;152000
USDRUB_SPT;S;125957236230;;69.66;100000
EUR_RUB__TOM;B;125957236801;;79.68;102000
EUR_RUB__TOM;B;125957237695;;79.68;152000
EUR_RUB__TOM;B;125957240746;;79.68;102000
EUR_RUB__TOM;B;125957241234;;79.68;50000
EUR_RUB__TOM;B;125957241784;;79.68;102000
EUR_RUB__TOM;B;125957242061;;79.68;152000
EUR_RUB__TOM;B;125957242634;;79.68;50000
USDRUB_SPT;B;125957338059;;69.63;200000
USDRUB_SPT;B;125957338512;;69.61;200000
USDRUB_SPT;B;125957465472;;69.63;200000
USDRUB_SPT;B;125957465929;;69.61;200000
USDRUB_SPT;B;125957582465;;69.63;200000
USDRUB_SPT;B;125957582926;;69.61;200000
USDRUB_SPT;B;125957690819;;69.63;200000
USDRUB_SPT;B;125957691277;;69.61;200000
USDRUB_SPT;B;125957800025;;69.63;200000
USDRUB_SPT;B;125957800485;;69.62;200000
USDRUB_SPT;B;125957900331;;69.63;200000
USDRUB_SPT;B;125957900778;;69.62;200000
USDRUB_SPT;B;125958011913;;69.63;200000
USDRUB_SPT;B;125958012372;;69.62;200000
USDRUB_SPT;B;125958118668;;69.63;200000
USDRUB_SPT;B;125958119112;;69.62;200000
USDRUB_SPT;B;125958228373;;69.63;200000
USDRUB_SPT;S;125958315468;;69.65;100000
USD000UTSTOM;B;125958452320;185987876;69.63;190000
USD000UTSTOM;B;125958452320;;69.63;550000
USD000UTSTOM;S;125958452320;185987876;69.63;190000
EUR_RUB__TOM;B;125958452830;;79.68;102000
EUR_RUB__TOM;B;125958455828;;79.68;50000
EUR_RUB__TOM;B;125958456389;;79.68;102000
EUR_RUB__TOM;B;125958456828;;79.68;50000
EUR_RUB__TOM;B;125958457326;;79.68;152000
EUR_RUB__TOM;B;125958457702;;79.69;50000
EUR_RUB__TOM;B;125958458200;;79.68;152000
EUR_RUB__TOM;B;125958458543;;79.68;50000
EUR_RUB__TOM;B;125958459016;;79.68;152000
EUR_RUB__TOM;B;125958459362;;79.68;50000
EUR_RUB__TOM;B;125958459835;;79.68;152000
EUR_RUB__TOM;B;125958460185;;79.69;50000
EUR_RUB__TOM;B;125958460663;;79.68;152000
EUR_RUB__TOM;B;125958461012;;79.68;50000
EUR_RUB__TOM;B;125958461503;;79.68;152000
USDRUB_SPT;S;125959789871;;69.66;100000
USD000UTSTOM;B;125959791642;185987877;69.63;550000
USD000UTSTOM;B;125959791642;;69.61;150000
USD000UTSTOM;S;125959791642;;69.57;2458000
USD000UTSTOM;S;125959791642;185987877;69.63;550000
USD000UTSTOM;S;125959791642;;69.57;1908000
USD000UTSTOM;B;125959791642;185987878;69.61;50000
USD000UTSTOM;B;125959791642;;69.61;100000
USD000UTSTOM;S;125959791642;185987878;69.61;50000
USD000UTSTOM;S;125959791642;;69.57;1858000
USD000UTSTOM;B;125959791642;185987879;69.61;100000
USD000UTSTOM;B;125959791642;;69.61;50000
USD000UTSTOM;S;125959791642;185987879;69.61;100000
USD000UTSTOM;S;125959791642;;69.57;1758000
USD000UTSTOM;B;125959791642;185987880;69.61;50000
USD000UTSTOM;B;125959791642;;69.61;50000
USD000UTSTOM;S;125959791642;185987880;69.61;50000
USD000UTSTOM;S;125959791642;;69.57;1708000
USD000UTSTOM;B;125959791642;185987881;69.61;50000
USD000UTSTOM;B;125959791642;;69.60;50000
USD000UTSTOM;S;125959791642;185987881;69.61;50000
USD000UTSTOM;S;125959791642;;69.57;1658000
USD000UTSTOM;B;125959791642;185987882;69.60;50000
USD000UTSTOM;B;125959791642;;69.60;379000
USD000UTSTOM;S;125959791642;185987882;69.60;50000
USD000UTSTOM;S;125959791642;;69.57;1608000
USD000UTSTOM;B;125959791642;185987883;69.60;229000
USD000UTSTOM;B;125959791642;;69.60;150000
USD000UTSTOM;S;125959791642;185987883;69.60;229000
USD000UTSTOM;S;125959791642;;69.57;1379000
USD000UTSTOM;B;125959791642;185987884;69.60;50000
USD000UTSTOM;B;125959791642;;69.60;100000
USD000UTSTOM;S;125959791642;185987884;69.60;50000
USD000UTSTOM;S;125959791642;;69.57;1329000
USD000UTSTOM;B;125959791642;185987885;69.60;100000
USD000UTSTOM;B;125959791642;;69.60;50000
USD000UTSTOM;S;125959791642;185987885;69.60;100000
USD000UTSTOM;S;125959791642;;69.57;1229000
USD000UTSTOM;B;125959791642;185987886;69.60;50000
USD000UTSTOM;B;125959791642;;69.60;150000
USD000UTSTOM;S;125959791642;185987886;69.60;50000
USD000UTSTOM;S;125959791642;;69.57;1179000
USD000UTSTOM;B;125959791642;185987887;69.60;150000
USD000UTSTOM;B;125959791642;;69.58;100000
USD000UTSTOM;S;125959791642;185987887;69.60;150000
USD000UTSTOM;S;125959791642;;69.57;1029000
USD000UTSTOM;B;125959791642;185987888;69.58;100000
USD000UTSTOM;B;125959791642;;69.58;874000
USD000UTSTOM;S;125959791642;185987888;69.58;100000
USD000UTSTOM;S;125959791642;;69.57;929000
USD000UTSTOM;B;125959791642;185987889;69.58;210000
USD000UTSTOM;B;125959791642;;69.58;664000
USD000UTSTOM;S;125959791642;185987889;69.58;210000
USD000UTSTOM;S;125959791642;;69.57;719000
USD000UTSTOM;B;125959791642;185987890;69.58;664000
USD000UTSTOM;B;125959791642;;69.57;5000
USD000UTSTOM;S;125959791642;185987890;69.58;664000
USD000UTSTOM;S;125959791642;;69.57;55000
USD000UTSTOM;B;125959791642;185987891;69.57;5000
USD000UTSTOM;B;125959791642;;69.57;50000
USD000UTSTOM;S;125959791642;185987891;69.57;5000
USD000UTSTOM;S;125959791642;;69.57;50000
USD000UTSTOM;B;125959791642;185987892;69.57;50000
USD000UTSTOM;B;125959791642;;69.56;140000
USD000UTSTOM;S;125959791642;185987892;69.57;50000
USD000UTSTOM;S;125959791642;;69.63;10000
EUR_RUB__TOM;B;125959792699;;79.68;102000
USDRUB_SPT;B;125959792813;;69.62;200000
EUR_RUB__TOM;S;125959792964;;79.70;50000
EUR_RUB__TOM;S;125959792971;;79.70;830000
USD000UTSTOM;S;125959794231;;69.60;50000
USD000UTSTOM;B;125959794565;185987893;69.56;52000
USD000UTSTOM;B;125959794565;;69.56;88000
USD000UTSTOM;S;125959794565;;69.51;52000
USD000UTSTOM;S;125959794565;185987893;69.56;52000
USD000UTSTOM;S;125959794565;;69.60;50000
USD000UTSTOM;B;125959795126;185987894;69.56;88000
USD000UTSTOM;B;125959795126;;69.56;30000
USD000UTSTOM;S;125959795126;;69.54;1516000
USD000UTSTOM;S;125959795126;185987894;69.56;88000
USD000UTSTOM;S;125959795126;;69.54;1428000
USD000UTSTOM;B;125959795126;185987895;69.56;30000
USD000UTSTOM;B;125959795126;;69.55;54000
USD000UTSTOM;S;125959795126;185987895;69.56;30000
USD000UTSTOM;S;125959795126;;69.54;1398000
USD000UTSTOM;B;125959795126;185987896;69.55;4000
USD000UTSTOM;B;125959795126;;69.55;50000
USD000UTSTOM;S;125959795126;185987896;69.55;4000
USD000UTSTOM;S;125959795126;;69.54;1394000
USD000UTSTOM;B;125959795126;185987897;69.55;50000
USD000UTSTOM;B;125959795126;;69.55;441000
USD000UTSTOM;S;125959795126;185987897;69.55;50000
USD000UTSTOM;S;125959795126;;69.54;1344000
USD000UTSTOM;B;125959795126;185987898;69.55;224000
USD000UTSTOM;B;125959795126;;69.55;217000
USD000UTSTOM;S;125959795126;185987898;69.55;224000
USD000UTSTOM;S;125959795126;;69.54;1120000
USD000UTSTOM;B;125959795126;185987899;69.55;200000
USD000UTSTOM;B;125959795126;;69.55;17000
USD000UTSTOM;S;125959795126;185987899;69.55;200000
USD000UTSTOM;S;125959795126;;69.54;920000
USD000UTSTOM;B;125959795126;185987900;69.55;5000
USD000UTSTOM;B;125959795126;;69.55;12000
USD000UTSTOM;S;125959795126;185987900;69.55;5000
USD000UTSTOM;S;125959795126;;69.54;915000
USD000UTSTOM;B;125959795126;185987901;69.55;1000
USD000UTSTOM;B;125959795126;;69.55;11000
USD000UTSTOM;S;125959795126;185987901;69.55;1000
USD000UTSTOM;S;125959795126;;69.54;914000
USD000UTSTOM;B;125959795126;185987902;69.55;1000
USD000UTSTOM;B;125959795126;;69.55;10000
USD000UTSTOM;S;125959795126;185987902;69.55;1000
USD000UTSTOM;S;125959795126;;69.54;913000
